Date & Time,Inside Temp - °C,High Inside Temp - °C,Low Inside Temp - °C,Inside Hum - %,High Inside Hum - %,Low Inside Hum - %,Inside Dew Point - °C,Inside Heat Index - °C,Barometer - in Hg,High Bar - in Hg,Low Bar - in Hg,Absolute Pressure - in Hg,Temp - °C,High Temp - °C,Low Temp - °C,Hum - %,High Hum - %,Low Hum - %,Dew Point - °C,High Dew Point - °C,Low Dew Point - °C,Wet Bulb - °C,High Wet Bulb - °C,Low Wet Bulb - °C,Avg Wind Speed - km/h,Prevailing Wind Direction,High Wind Speed - km/h,High Wind Direction,Wind Chill - °C,Low Wind Chill - °C,Heat Index - °C,High Heat Index - °C,THW Index - °C,High THW Index - °C,Low THW Index - °C,Wind Run - km,THSW Index - °C,High THSW Index - °C,Low THSW Index - °C,Rain - in,High Rain Rate - in/h,Solar Rad - W/m^2,High Solar Rad - W/m^2,ET - in,UV Index,High UV Index,UV Dose - MEDs,Heating Degree Days,Cooling Degree Days
09-10-2023 14:25,32,32,32,70,70,70,26,40,29.65,29.66,29.65,29.64,29,29,29,81,81,80,26,26,26,26,26,26,11,W,19,SW,29,29,36,36,36,36,36,0.9,41,42,41,0,0,401,422,--,4,4,0.1,0,0.038
09-10-2023 14:30,32,32,32,70,70,70,26,40,29.65,29.65,29.65,29.64,29,29,29,81,81,81,26,26,26,26,27,26,12,W,19,W,29,29,36,36,36,36,36,1,41,41,41,0,0,428,476,--,4,4,0.1,0,0.038
09-10-2023 14:35,32,32,32,70,70,70,26,40,29.65,29.65,29.65,29.63,29,29,29,81,82,81,26,26,26,26,26,26,12,W,23,WSW,29,29,36,36,36,36,35,1,40,40,40,0,0,429,504,--,4,4,0.1,0,0.038
09-10-2023 14:40,32,32,32,70,70,70,26,40,29.65,29.65,29.65,29.63,29,29,29,82,82,81,26,26,26,27,27,26,8,WNW,18,NW,29,29,37,37,37,37,36,0.7,42,42,40,0,0,484,538,--,4,5,0.2,0,0.039
09-10-2023 14:45,32,32,32,70,70,70,26,40,29.65,29.65,29.65,29.63,29,29,29,81,82,81,26,26,26,27,27,27,8,WNW,16,W,29,29,36,37,36,37,36,0.7,42,42,41,0,0,403,476,--,4,4,0.1,0,0.039
09-10-2023 14:50,32,32,32,70,70,70,26,40,29.64,29.65,29.64,29.63,29,29,29,82,82,81,26,26,26,27,27,27,10,WNW,18,NW,29,29,36,36,36,36,36,0.8,41,42,41,0,0,478,557,--,4,4,0.1,0,0.039
09-10-2023 14:55,32,32,32,70,70,70,26,40,29.64,29.64,29.64,29.62,29,29,29,82,82,81,26,26,26,27,27,27,11,WNW,19,W,29,29,36,36,36,36,36,0.9,42,42,41,0,0,485,571,--,4,4,0.1,0,0.038
09-10-2023 15:00,32,32,32,70,70,70,26,40,29.64,29.64,29.64,29.62,29,29,29,82,82,81,26,26,26,27,27,26,11,WNW,18,WNW,29,29,36,36,36,36,36,0.9,41,42,41,0,0,256,272,0.02,4,4,0.1,0,0.038
09-10-2023 15:05,32,32,32,70,70,70,26,41,29.64,29.64,29.64,29.63,29,29,29,82,82,82,26,26,26,27,27,27,9,WNW,18,SW,29,29,36,36,36,36,36,0.8,40,41,40,0,0,179,216,--,2,3,0.1,0,0.038
09-10-2023 15:10,32,32,32,70,70,70,26,41,29.64,29.64,29.64,29.62,29,29,29,83,83,82,25,26,25,26,27,26,9,W,21,WSW,29,29,34,36,34,36,34,0.7,37,39,37,0.01,0.01,221,229,--,2,2,0.1,0,0.036
09-10-2023 15:15,32,32,32,71,71,70,26,40,29.64,29.64,29.64,29.63,28,29,28,84,84,83,25,25,25,26,26,26,10,WSW,24,W,28,28,34,34,34,34,34,0.8,36,37,36,0,0.01,144,195,--,2,2,0.1,0,0.035
09-10-2023 15:20,32,32,32,70,71,70,26,40,29.64,29.64,29.64,29.62,28,28,28,84,84,83,25,25,25,25,26,25,11,SW,21,SW,28,28,32,34,32,34,32,0.9,34,36,34,0,0.01,161,209,--,1,2,0.1,0,0.033
09-10-2023 15:25,32,32,32,69,70,69,26,40,29.64,29.64,29.64,29.62,28,28,28,83,83,83,25,25,24,25,25,25,8,SW,16,WSW,28,28,32,32,32,32,32,0.7,34,34,34,0,0.01,234,243,--,2,2,0.1,0,0.032
09-10-2023 15:30,32,32,32,69,70,69,26,40,29.64,29.64,29.64,29.62,28,28,28,83,83,83,24,25,24,25,25,25,7,SW,16,WSW,28,28,32,32,32,32,32,0.6,35,35,34,0,0,272,306,--,2,3,0.1,0,0.032
09-10-2023 15:35,32,32,32,69,69,69,26,40,29.64,29.64,29.63,29.62,28,28,28,83,83,83,25,25,24,26,26,25,7,SW,16,WSW,28,28,33,33,33,33,32,0.6,37,37,35,0,0,364,403,--,2,3,0.1,0,0.033
09-10-2023 15:40,32,32,32,69,69,69,26,40,29.64,29.64,29.64,29.62,28,28,28,83,84,83,25,25,25,26,26,26,6,SW,13,WSW,28,28,33,33,33,33,33,0.5,38,38,37,0,0,440,585,--,3,3,0.1,0,0.034
09-10-2023 15:45,32,32,32,69,69,69,26,40,29.63,29.64,29.63,29.62,28,28,28,82,83,82,25,25,25,26,26,26,7,W,16,WNW,28,28,34,34,34,34,33,0.6,38,38,38,0,0,384,501,--,3,3,0.1,0,0.035
09-10-2023 15:50,32,32,32,69,69,69,25,40,29.63,29.63,29.63,29.62,28,28,28,82,82,82,25,25,25,26,26,26,6,W,13,W,28,28,34,34,34,34,34,0.5,38,39,38,0,0,350,461,--,2,3,0.1,0,0.035
09-10-2023 15:55,32,32,32,68,69,68,25,40,29.63,29.63,29.63,29.62,29,29,28,82,82,82,25,25,25,26,26,26,4,WNW,11,W,29,28,34,34,34,34,34,0.3,38,38,38,0,0,348,371,--,2,2,0.1,0,0.035
09-10-2023 16:00,32,32,32,69,69,69,26,40,29.63,29.64,29.63,29.62,29,29,29,81,82,81,25,25,25,26,26,26,5,WNW,11,NW,29,29,34,34,34,34,34,0.4,38,39,38,0,0,389,475,0.01,2,3,0.1,0,0.036
09-10-2023 16:05,32,32,32,68,69,68,26,40,29.63,29.64,29.63,29.61,29,29,29,81,81,81,25,25,25,26,26,26,6,W,14,NNW,29,29,34,35,34,35,34,0.5,38,39,38,0,0,252,279,--,2,2,0.1,0,0.036
09-10-2023 16:10,32,32,32,68,69,68,26,40,29.63,29.63,29.63,29.61,29,29,29,82,82,81,25,25,25,26,26,26,6,W,16,WSW,29,29,35,35,35,35,35,0.5,38,38,38,0,0,218,230,--,2,2,0.1,0,0.037
09-10-2023 16:15,32,32,32,69,69,68,26,40,29.63,29.64,29.63,29.62,29,29,29,82,82,81,26,26,25,26,26,26,8,W,16,WNW,29,29,35,35,35,35,35,0.7,37,38,37,0,0,191,199,--,1,1,0,0,0.037
09-10-2023 16:20,32,32,32,69,69,69,26,40,29.63,29.64,29.63,29.62,29,29,29,82,82,82,26,26,26,26,26,26,6,W,16,W,29,29,35,35,35,35,35,0.5,37,37,37,0,0,187,192,--,1,1,0,0,0.037
09-10-2023 16:25,32,32,32,69,69,69,26,40,29.64,29.64,29.63,29.62,29,29,29,82,82,82,26,26,26,26,26,26,10,W,18,WSW,29,29,35,35,35,35,35,0.8,37,37,37,0,0,179,193,--,1,1,0,0,0.037
09-10-2023 16:30,32,32,32,69,69,69,26,40,29.63,29.64,29.63,29.62,29,29,29,83,83,82,26,26,26,26,26,26,6,WSW,16,WNW,29,29,35,35,35,35,35,0.5,37,37,37,0,0,213,221,--,1,1,0,0,0.037
09-10-2023 16:35,32,32,32,70,70,69,26,40,29.63,29.64,29.63,29.62,29,29,29,83,83,83,26,26,26,26,26,26,6,W,14,W,29,29,35,35,35,35,35,0.5,38,38,37,0,0,204,218,--,1,1,0,0,0.037
09-10-2023 16:40,32,32,32,70,70,69,26,40,29.63,29.64,29.63,29.62,29,29,29,83,83,83,26,26,26,26,26,26,8,W,14,W,29,29,35,35,35,35,35,0.7,38,38,38,0,0,201,227,--,1,1,0,0,0.037
09-10-2023 16:45,32,32,32,70,70,70,26,41,29.63,29.63,29.63,29.61,29,29,29,83,83,82,26,26,26,26,26,26,9,W,14,NW,29,29,35,35,35,35,35,0.8,37,38,37,0,0,180,186,--,1,1,0,0,0.036
09-10-2023 16:50,32,32,32,70,70,69,26,41,29.63,29.63,29.63,29.61,29,29,29,83,83,83,26,26,26,26,26,26,8,W,14,WNW,29,29,35,35,35,35,35,0.6,37,37,37,0,0,173,185,--,1,1,0,0,0.036
09-10-2023 16:55,32,32,32,70,70,69,26,41,29.63,29.63,29.62,29.61,29,29,29,83,83,83,26,26,26,26,26,26,8,W,14,WSW,29,29,35,35,35,35,35,0.6,37,37,37,0,0,166,171,--,1,1,0,0,0.036
09-10-2023 17:00,32,32,32,70,70,70,26,40,29.63,29.63,29.63,29.61,29,29,29,83,83,83,26,26,26,26,26,26,7,W,13,NW,29,29,35,35,35,35,35,0.6,37,37,36,0,0,140,151,0.01,1,1,0,0,0.036
09-10-2023 17:05,32,32,32,70,70,70,26,41,29.63,29.63,29.63,29.61,29,29,29,83,83,83,26,26,26,26,26,26,7,W,13,WNW,29,29,35,35,35,35,35,0.6,36,36,36,0,0,131,135,--,1,1,0,0,0.036
09-10-2023 17:10,32,32,32,70,70,70,26,41,29.63,29.63,29.63,29.61,29,29,29,83,83,83,26,26,26,26,26,26,8,W,16,WSW,29,29,35,35,35,35,35,0.6,36,36,36,0,0,123,127,--,1,1,0,0,0.036
09-10-2023 17:15,32,32,32,70,70,70,26,41,29.63,29.63,29.62,29.61,29,29,29,83,83,83,26,26,26,26,26,26,7,W,14,W,29,29,35,35,35,35,35,0.6,36,36,36,0,0,117,120,--,1,1,0,0,0.036
09-10-2023 17:20,32,32,32,70,70,70,26,40,29.63,29.63,29.63,29.62,29,29,29,83,83,83,26,26,26,26,26,26,8,W,16,WNW,29,29,35,35,35,35,35,0.7,36,36,36,0,0,103,109,--,0,1,0,0,0.036
09-10-2023 17:25,32,32,32,70,70,70,26,40,29.63,29.63,29.63,29.61,29,29,29,83,83,83,26,26,26,26,26,26,9,W,19,W,29,29,35,35,35,35,35,0.7,36,36,36,0,0,103,105,--,0,0,0,0,0.036
09-10-2023 17:30,32,32,32,70,70,70,26,41,29.63,29.63,29.63,29.61,29,29,29,83,83,83,26,26,26,26,26,26,8,W,14,W,29,29,35,35,35,35,35,0.7,36,36,36,0,0,103,104,--,0,0,0,0,0.036
09-10-2023 17:35,32,32,32,70,70,70,26,41,29.63,29.63,29.63,29.62,29,29,29,84,84,83,26,26,26,26,26,26,5,WSW,11,W,29,29,35,35,35,35,35,0.4,36,36,36,0,0,98,100,--,0,0,0,0,0.036
09-10-2023 17:40,32,32,32,70,70,70,26,41,29.63,29.63,29.63,29.62,29,29,29,83,84,83,26,26,26,26,26,26,5,W,11,W,29,29,35,35,35,35,35,0.4,36,36,36,0,0,92,95,--,0,0,0,0,0.036
09-10-2023 17:45,32,32,32,70,70,70,26,41,29.63,29.63,29.63,29.62,29,29,29,83,84,83,26,26,26,26,26,26,6,W,13,WNW,29,29,35,35,35,35,35,0.5,36,36,35,0,0,87,90,--,0,0,0,0,0.036
09-10-2023 17:50,32,32,32,70,70,70,26,40,29.64,29.64,29.63,29.62,29,29,29,83,83,83,26,26,26,26,26,26,5,W,11,W,29,29,35,35,35,35,35,0.4,36,36,35,0,0,80,84,--,0,0,0,0,0.036
09-10-2023 17:55,32,32,32,70,70,70,26,41,29.64,29.64,29.63,29.62,29,29,29,83,84,83,26,26,26,26,26,26,5,WNW,13,NNW,29,29,35,35,35,35,35,0.4,35,36,35,0,0,69,74,--,0,0,0,0,0.036
09-10-2023 18:00,32,32,32,70,70,70,26,41,29.63,29.64,29.63,29.62,29,29,29,84,84,83,26,26,26,26,26,26,5,W,13,NNW,29,29,35,35,35,35,35,0.4,35,35,35,0,0,58,63,0,0,0,0,0,0.036
09-10-2023 18:05,32,32,32,70,70,70,26,41,29.63,29.64,29.63,29.62,29,29,29,84,84,84,26,26,26,26,26,26,5,W,13,WNW,29,29,35,35,35,35,35,0.5,35,35,35,0,0,51,54,--,0,0,0,0,0.036
09-10-2023 18:10,32,32,32,70,70,70,26,41,29.64,29.64,29.63,29.62,29,29,29,84,84,84,26,26,26,26,26,26,3,W,6,WNW,29,29,35,35,35,35,35,0.3,35,35,35,0,0,43,47,--,0,0,0,0,0.036
09-10-2023 18:15,32,32,32,70,70,70,26,41,29.64,29.64,29.63,29.62,29,29,29,84,84,84,26,26,26,26,26,26,5,WSW,13,NW,29,29,35,35,35,35,35,0.4,35,35,35,0,0,35,39,--,0,0,0,0,0.036
09-10-2023 18:20,32,32,32,70,70,70,26,41,29.64,29.64,29.64,29.62,29,29,29,84,84,84,26,26,26,26,26,26,5,WSW,11,W,29,29,35,35,35,35,35,0.4,34,35,34,0,0,28,32,--,0,0,0,0,0.036
09-10-2023 18:25,32,32,32,70,70,70,26,41,29.64,29.64,29.64,29.62,29,29,29,84,84,84,26,26,26,26,26,26,3,SW,8,S,29,29,35,35,35,35,35,0.3,34,35,34,0,0,21,25,--,0,0,0,0,0.036
09-10-2023 18:30,32,32,32,70,71,70,26,41,29.64,29.64,29.64,29.62,29,29,29,85,85,84,26,26,26,26,26,26,3,SW,10,S,29,29,35,35,35,35,35,0.2,34,34,34,0,0,15,18,--,0,0,0,0,0.036
09-10-2023 18:35,32,32,32,70,70,70,26,41,29.64,29.64,29.64,29.62,29,29,29,84,84,84,25,26,25,26,26,26,2,WSW,5,WSW,29,29,34,35,34,35,34,0.2,34,34,34,0,0,9,12,--,0,0,0,0,0.035
09-10-2023 18:40,32,32,32,70,70,70,26,41,29.64,29.64,29.63,29.62,28,29,28,83,84,83,25,25,25,26,26,26,5,SSW,10,W,28,28,34,34,34,34,34,0.4,33,34,33,0,0,1,7,--,0,0,0,0,0.035
09-10-2023 18:45,32,32,32,70,70,70,26,41,29.64,29.64,29.64,29.62,29,29,28,83,83,83,25,25,25,26,26,26,5,SW,11,W,29,28,34,34,34,34,34,0.4,33,33,33,0,0,0,0,--,0,0,0,0,0.035
09-10-2023 18:50,32,32,32,69,70,69,26,41,29.64,29.64,29.64,29.63,29,29,28,83,83,83,25,25,25,26,26,26,6,SW,11,WSW,29,28,34,34,34,34,34,0.5,33,33,33,0,0,0,0,--,0,0,0,0,0.035
09-10-2023 18:55,32,32,32,69,70,69,26,41,29.64,29.65,29.64,29.63,28,29,28,83,83,83,25,25,25,26,26,26,4,WSW,10,WSW,28,28,34,34,34,34,34,0.3,33,33,33,0,0,0,0,--,0,0,0,0,0.035
09-10-2023 19:00,32,32,32,69,69,69,26,41,29.65,29.65,29.64,29.63,--,29,28,82,83,82,--,25,25,--,26,26,5,SW,10,W,28,28,34,34,34,34,34,0.4,33,33,33,0,0,0,0,0,0,0,0,--,--
09-10-2023 19:05,32,32,32,70,70,69,26,40,29.65,29.65,29.64,29.63,--,--,--,82,82,82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,0,--,--
09-10-2023 19:10,32,32,32,69,70,69,26,41,29.65,29.65,29.65,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 19:15,32,32,32,69,69,69,26,41,29.65,29.65,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 19:20,32,32,32,69,69,69,26,41,29.65,29.65,29.65,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 19:25,32,32,32,69,69,69,26,41,29.65,29.65,29.65,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 19:30,32,32,32,69,70,69,26,40,29.65,29.65,29.65,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 19:35,32,32,32,69,70,69,26,40,29.65,29.65,29.65,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 19:40,32,32,32,69,70,69,26,40,29.65,29.66,29.65,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 19:45,32,32,32,70,70,69,26,40,29.65,29.65,29.65,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 19:50,32,32,32,70,70,69,26,40,29.65,29.65,29.65,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 19:55,32,32,32,70,70,69,26,40,29.65,29.65,29.65,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 20:00,32,32,32,70,70,69,26,40,29.65,29.65,29.65,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 20:05,32,32,32,70,70,70,26,40,29.65,29.65,29.65,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 20:10,32,32,32,69,70,69,26,40,29.65,29.65,29.65,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 20:15,32,32,32,69,69,69,26,40,29.66,29.66,29.65,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 20:20,32,32,32,69,69,69,26,40,29.65,29.66,29.65,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 20:25,32,32,32,69,69,69,26,41,29.65,29.66,29.65,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 20:30,32,32,32,69,69,69,26,40,29.66,29.66,29.66,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 20:35,32,32,32,69,69,69,26,40,29.66,29.66,29.66,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 20:40,32,32,32,69,69,69,26,41,29.66,29.66,29.66,29.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 20:45,32,32,32,69,69,69,26,41,29.66,29.67,29.66,29.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 20:50,32,32,32,69,69,69,26,40,29.67,29.67,29.66,29.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 20:55,32,32,32,69,70,69,26,41,29.66,29.67,29.66,29.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 21:00,32,32,32,69,70,69,26,41,29.67,29.67,29.66,29.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 21:05,32,32,32,69,70,69,26,41,29.67,29.67,29.67,29.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 21:10,32,32,32,70,70,69,26,41,29.67,29.67,29.67,29.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 21:15,32,32,32,70,70,70,26,41,29.68,29.68,29.67,29.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 21:20,32,32,32,70,70,70,26,41,29.67,29.68,29.67,29.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 21:25,32,32,32,70,70,70,26,40,29.67,29.67,29.67,29.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 21:30,32,32,32,70,70,70,26,41,29.68,29.68,29.67,29.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 21:35,32,32,32,70,70,70,26,41,29.68,29.68,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 21:40,32,32,32,70,70,70,26,41,29.68,29.68,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 21:45,32,32,32,70,70,70,26,41,29.68,29.68,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 21:50,32,32,32,70,70,70,26,41,29.68,29.69,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 21:55,32,32,32,70,70,70,26,41,29.68,29.69,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 22:00,32,32,32,70,70,70,26,41,29.68,29.69,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 22:05,32,32,32,70,70,70,26,41,29.68,29.68,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 22:10,32,32,32,70,70,70,26,41,29.68,29.68,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 22:15,32,32,32,70,70,70,26,41,29.68,29.68,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 22:20,32,32,32,70,70,70,26,41,29.68,29.68,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 22:25,32,32,32,70,70,70,26,41,29.68,29.69,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 22:30,32,32,32,70,70,70,26,41,29.68,29.69,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 22:35,32,32,32,70,71,70,26,41,29.68,29.69,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 22:40,32,32,32,70,71,70,26,41,29.68,29.69,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 22:45,32,32,32,70,70,70,26,41,29.68,29.69,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 22:50,32,32,32,70,71,70,26,41,29.68,29.68,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 22:55,32,32,32,70,70,70,26,41,29.68,29.68,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 23:00,32,32,32,70,71,70,26,40,29.68,29.68,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 23:05,32,32,32,70,70,70,26,41,29.68,29.68,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 23:10,32,32,32,70,70,70,26,41,29.68,29.68,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 23:15,32,32,32,70,70,70,26,41,29.68,29.68,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 23:20,32,32,32,70,70,70,26,41,29.68,29.68,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 23:25,32,32,32,70,70,70,26,41,29.68,29.68,29.68,29.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 23:30,32,32,32,70,70,70,26,41,29.68,29.68,29.68,29.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 23:35,32,32,32,70,70,70,26,41,29.68,29.68,29.68,29.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
09-10-2023 23:40,32,32,32,70,70,70,26,40,29.68,29.68,29.68,29.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
